band_id,name,genre,theme,label,country,location,date,url
"3540371019","Asatta","Doom Metal","Aliens | Alternate dimensions","Unsigned/independent","United States","Milwaukee, Wisconsin","2012","https://www.metal-archives.com/bands/Asatta/3540371019"
"3540322824","Ashes","Doom Metal","","Unsigned/independent","Italy","Arezzo, Tuscany","2008","https://www.metal-archives.com/bands/Ashes/3540322824"
"3540396694","Ashes & Glitter","Doom Metal","Death | Religion","Unsigned/independent","France","Lyon, Auvergne-Rhône-Alpes","2011","https://www.metal-archives.com/bands/Ashes_%26_Glitter/3540396694"
"3540482834","Astral Moon","Doom Metal","Space | Nihilism | War | Occultism","","United States","Rochester, New York","2020","https://www.metal-archives.com/bands/Astral_Moon/3540482834"
"85025","Astromancer","Doom Metal","Astral | Cosmos","","Chile","Valparaíso, Valparaíso","2007","https://www.metal-archives.com/bands/Astromancer/85025"
"55609","Asylum","Doom Metal","","Unsigned/independent","United States","Silver Spring, Maryland","1981","https://www.metal-archives.com/bands/Asylum/55609"
"3540343833","Atomic Cries","Doom Metal","","","International","Berlin, Germany / Oklahoma, United States","2010","https://www.metal-archives.com/bands/Atomic_Cries/3540343833"
"3540355589","Atragon","Doom Metal","Necromancy | Rituals | Lovecraftian horror","","United Kingdom","Edinburgh, Scotland","2012","https://www.metal-archives.com/bands/Atragon/3540355589"
"38687","Atrocious","Doom Metal","Death | Darkness","","Netherlands","Drachten, Friesland","1989","https://www.metal-archives.com/bands/Atrocious/38687"
"95113","Attic Dreams","Doom Metal","Gods | eternity","Unsigned/independent","Greece","Athens, Attica","1989","https://www.metal-archives.com/bands/Attic_Dreams/95113"
"83402","Autumn's Passengers","Doom Metal","","Unsigned/independent","Poland","Chrząstowice, Opole","1990","https://www.metal-archives.com/bands/Autumn%27s_Passengers/83402"
"88221","Autumnal","Doom Metal","Darkness","Unsigned/independent","Finland","Mäntsälä, Uusimaa","1993","https://www.metal-archives.com/bands/Autumnal/88221"
"127634","Auvryana","Doom Metal","","Unsigned/independent","Türkiye","Mersin, Mersin","2005","https://www.metal-archives.com/bands/Auvryana/127634"
"5438","Averon","Doom Metal","","","Sweden","Bollnäs, Gävleborg","1994","https://www.metal-archives.com/bands/Averon/5438"
"3540537305","Aversion","Doom Metal","Sadness | Death","Unsigned/independent","Costa Rica","Heredia","2021","https://www.metal-archives.com/bands/Aversion/3540537305"
"3540535436","Azell","Doom Metal","Existential Dread","","United States","Louisville, Kentucky","2022","https://www.metal-archives.com/bands/Azell/3540535436"
"80358","Azoth","Doom Metal","","Unsigned/independent","Belgium","Bioul, Namur","2001","https://www.metal-archives.com/bands/Azoth/80358"
"3540310143","B.S.T.","Doom Metal","Personal struggles","Unsigned/independent","Germany","Hamburg","1994","https://www.metal-archives.com/bands/B.S.T./3540310143"
"3540354040","Balam","Doom Metal","Death | Religion | Evil","Unsigned/independent","United States","Newport, Rhode Island","2012","https://www.metal-archives.com/bands/Balam/3540354040"
"103554","Barabbas","Doom Metal","Instrumental | Christianity","","Germany","Leipzig, Saxony","2005","https://www.metal-archives.com/bands/Barabbas/103554"
"3540387834","Bathsheba","Doom Metal","Occultism | Witchcraft","","Belgium","Genk, Limburg","2013","https://www.metal-archives.com/bands/Bathsheba/3540387834"
"3540519976","Bayrolles","Doom Metal","Hasthur mythos","Unsigned/independent","Canada","Winnipeg, Manitoba","2019","https://www.metal-archives.com/bands/Bayrolles/3540519976"
"44332","Bearfood","Doom Metal","Life","Unsigned/independent","Hungary","Görbeháza, Hajdú-Bihar","1997","https://www.metal-archives.com/bands/Bearfood/44332"
"3540399518","Beastmaker","Doom Metal","Occultism | Horror","","United States","Fresno, California","2014","https://www.metal-archives.com/bands/Beastmaker/3540399518"
"3957","Bedemon","Doom Metal","Horror | Religion | Anti-religion | Darkness | Society","","United States","Arlington, Virginia (early); San Miguel, California (later)","1973","https://www.metal-archives.com/bands/Bedemon/3957"
"64117","Begotten","Doom Metal","Life","Unsigned/independent","United States","New York, New York","1997","https://www.metal-archives.com/bands/Begotten/64117"
"3958","Bells of Doom","Doom Metal","","Unsigned/independent","Sweden","Västra Götaland","2001","https://www.metal-archives.com/bands/Bells_of_Doom/3958"
"3540406105","Beneath Slumber","Doom Metal","Occultism","","Sweden","Gothenburg, Västra Götaland","2012","https://www.metal-archives.com/bands/Beneath_Slumber/3540406105"
"3540427147","Benthic Realm","Doom Metal","Anger | Corruption | Evil","Unsigned/independent","United States","Massachusetts","2016","https://www.metal-archives.com/bands/Benthic_Realm/3540427147"
"3540466674","Beoir","Doom Metal","Decay | Soul desolation | Emptiness","Unsigned/independent","Chile","","2020","https://www.metal-archives.com/bands/Beoir/3540466674"
"3540359552","Berk","Doom Metal","Instrumental","Unsigned/independent","United Kingdom","Newcastle upon Tyne, Tyne and Wear, England","2009","https://www.metal-archives.com/bands/Berk/3540359552"
"3540375322","Birch Crown","Doom Metal","","Unsigned/independent","Italy","Gorizia, Friuli-Venezia Giulia","2013","https://www.metal-archives.com/bands/Birch_Crown/3540375322"
"5440","Bitterdusk","Doom Metal","Decadence | Nature | Sorrow","Unsigned/independent","Chile","Santiago","1995","https://www.metal-archives.com/bands/Bitterdusk/5440"
"3540480028","Bizarre Occult Ritual","Doom Metal","","Unsigned/independent","Finland","Oulu, Pohjois-Pohjanmaa","2017","https://www.metal-archives.com/bands/Bizarre_Occult_Ritual/3540480028"
"3540406654","Black Acid Prophecy","Doom Metal","","Unsigned/independent","United States","Providence, Rhode Island","2013","https://www.metal-archives.com/bands/Black_Acid_Prophecy/3540406654"
"3540509477","Black Atlantic","Doom Metal","","","International","Oregon, United States / Gloucestershire, England, United Kingdom","2012","https://www.metal-archives.com/bands/Black_Atlantic/3540509477"
"3540373673","Black Doom","Doom Metal","","Unsigned/independent","Germany","Berlin","2011","https://www.metal-archives.com/bands/Black_Doom/3540373673"
"72793","Black Land","Doom Metal","Drugs","","Italy","Rome, Lazio","2005","https://www.metal-archives.com/bands/Black_Land/72793"
"3540443720","Black Lotus","Doom Metal","","","Spain","Barcelona, Catalonia","2015","https://www.metal-archives.com/bands/Black_Lotus/3540443720"
"3540350827","Black Magician","Doom Metal","Folklore | Gothic horror | Nature","","United Kingdom","Liverpool, Merseyside, England","2011","https://www.metal-archives.com/bands/Black_Magician/3540350827"
"45032","Black Majik Jesus","Doom Metal","","Unsigned/independent","United States","Athens, Pennsylvania","","https://www.metal-archives.com/bands/Black_Majik_Jesus/45032"
"3540486049","Black Market","Doom Metal","","Unsigned/independent","Japan","Gifu, Gifu Prefecture","2007","https://www.metal-archives.com/bands/Black_Market/3540486049"
"3540313565","Black Melody","Doom Metal","","Unsigned/independent","Netherlands","Tilburg, North Brabant","1992","https://www.metal-archives.com/bands/Black_Melody/3540313565"
"3540445529","Black Messiah","Doom Metal","Occultism | Satanism | Magic | Doom","Unsigned/independent","Chile","Santiago","2018","https://www.metal-archives.com/bands/Black_Messiah/3540445529"
"3540287649","Black Oath","Doom Metal","","","Italy","","","https://www.metal-archives.com/bands/Black_Oath/3540287649"
"24286","Black Swords","Doom Metal","","","Belgium","","","https://www.metal-archives.com/bands/Black_Swords/24286"
"3540353623","Black Trillium","Doom Metal","","","Australia","","","https://www.metal-archives.com/bands/Black_Trillium/3540353623"
"3540352816","Black Wasteland","Doom Metal","","","Germany","","","https://www.metal-archives.com/bands/Black_Wasteland/3540352816"
"3540522934","Blackbeard Wizard","Doom Metal","","","Germany","","","https://www.metal-archives.com/bands/Blackbeard_Wizard/3540522934"
"41626","Blessed Realm","Doom Metal","","","United Kingdom","","","https://www.metal-archives.com/bands/Blessed_Realm/41626"
"3540463477","Blind God","Doom Metal","","","Poland","","","https://www.metal-archives.com/bands/Blind_God/3540463477"
"124642","Blind Witch","Doom Metal","","","Japan","","","https://www.metal-archives.com/bands/Blind_Witch/124642"
"3540426267","Blissful Stream","Doom Metal","","","Sweden","","","https://www.metal-archives.com/bands/Blissful_Stream/3540426267"
"3540536934","Blistering Tree","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Blistering_Tree/3540536934"
"5441","Blood Farmers","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Blood_Farmers/5441"
"11245","Blood Legacy","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Blood_Legacy/11245"
"3540535961","Blood Priest","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Blood_Priest/3540535961"
"3540313661","Bog","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Bog/3540313661"
"108774","Bog Wraith","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Bog_Wraith/108774"
"3540488751","Bottomless","Doom Metal","","","Italy","","","https://www.metal-archives.com/bands/Bottomless/3540488751"
"107387","Bow at the Altar of the Riff","Doom Metal","","","Finland","","","https://www.metal-archives.com/bands/Bow_at_the_Altar_of_the_Riff/107387"
"3540542562","Brackenwood Coven","Doom Metal","","","New Zealand","","","https://www.metal-archives.com/bands/Brackenwood_Coven/3540542562"
"3540312838","Brainfake","Doom Metal","","","Sweden","","","https://www.metal-archives.com/bands/Brainfake/3540312838"
"3540428294","Brethren","Doom Metal","","","United Kingdom","","","https://www.metal-archives.com/bands/Brethren/3540428294"
"3540266088","Brigantia","Doom Metal","","","Ireland","","","https://www.metal-archives.com/bands/Brigantia/3540266088"
"3540305543","Briton Rites","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Briton_Rites/3540305543"
"3540455431","Brocken","Doom Metal","","","Germany","","","https://www.metal-archives.com/bands/Brocken/3540455431"
"118789","Bronze","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Bronze/118789"
"3540395743","Bruja","Doom Metal","","","Argentina","","","https://www.metal-archives.com/bands/Bruja/3540395743"
"3540531632","Burning Sanctum","Doom Metal","","","Canada","","","https://www.metal-archives.com/bands/Burning_Sanctum/3540531632"
"8832","Cambian Dawn","Doom Metal","","","United Kingdom","","","https://www.metal-archives.com/bands/Cambian_Dawn/8832"
"95467","Candelabro","Doom Metal","","","Spain","","","https://www.metal-archives.com/bands/Candelabro/95467"
"3540261628","Candlanaft","Doom Metal","","","Greece","","","https://www.metal-archives.com/bands/Candlanaft/3540261628"
"114425","Caravan of Souls","Doom Metal","","","Germany","","","https://www.metal-archives.com/bands/Caravan_of_Souls/114425"
"3540438735","Carcolh","Doom Metal","","","France","","","https://www.metal-archives.com/bands/Carcolh/3540438735"
"3540363337","Cardinal Wyrm","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Cardinal_Wyrm/3540363337"
"121567","Cardinals Folly","Doom Metal","","","Finland","","","https://www.metal-archives.com/bands/Cardinals_Folly/121567"
"3540385677","Carnutian","Doom Metal","","","Finland","","","https://www.metal-archives.com/bands/Carnutian/3540385677"
"119568","Carving Betty","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Carving_Betty/119568"
"9396","Castigate","Doom Metal","","","Singapore","","","https://www.metal-archives.com/bands/Castigate/9396"
"27246","CastInStone","Doom Metal","","","Finland","","","https://www.metal-archives.com/bands/CastInStone/27246"
"3540522813","Castle Rat","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Castle_Rat/3540522813"
"3540321091","Cataclysm","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Cataclysm/3540321091"
"3540478198","Cavern Deep","Doom Metal","","","Sweden","","","https://www.metal-archives.com/bands/Cavern_Deep/3540478198"
"46233","Cemetery","Doom Metal","","","Germany","","","https://www.metal-archives.com/bands/Cemetery/46233"
"23838","Centaurus","Doom Metal","","","Brazil","","","https://www.metal-archives.com/bands/Centaurus/23838"
"8831","Centennial","Doom Metal","","","Brazil","","","https://www.metal-archives.com/bands/Centennial/8831"
"81611","Centrifuge","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Centrifuge/81611"
"46444","Chaos Dynasty","Doom Metal","","","United Kingdom","","","https://www.metal-archives.com/bands/Chaos_Dynasty/46444"
"3540400680","Chariot Throne","Doom Metal","","","Germany","","","https://www.metal-archives.com/bands/Chariot_Throne/3540400680"
"76885","Charon","Doom Metal","","","Poland","","","https://www.metal-archives.com/bands/Charon/76885"
"3540290521","Children of Doom","Doom Metal","","","France","","","https://www.metal-archives.com/bands/Children_of_Doom/3540290521"
"3540448435","Chlad","Doom Metal","","","Czechia","","","https://www.metal-archives.com/bands/Chlad/3540448435"
"3540497716","Choirs of the Void","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Choirs_of_the_Void/3540497716"
"3540394620","Chrysalis","Doom Metal","","","Germany","","","https://www.metal-archives.com/bands/Chrysalis/3540394620"
"3540351774","Church of Void","Doom Metal","","","Finland","","","https://www.metal-archives.com/bands/Church_of_Void/3540351774"
"3540460327","Ciminero","Doom Metal","","","Finland","","","https://www.metal-archives.com/bands/Ciminero/3540460327"
"3540454177","Cleef","Doom Metal","","","Brazil","","","https://www.metal-archives.com/bands/Cleef/3540454177"
"3540482215","Climate of Despair","Doom Metal","","","United States","","","https://www.metal-archives.com/bands/Climate_of_Despair/3540482215"
"3540449682","Cloak of Shadows","Doom Metal","","","United Kingdom","","","https://www.metal-archives.com/bands/Cloak_of_Shadows/3540449682"
